Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
07/01/2025,20:02:46,UBR184529,Completed,CUST70557,Uber Go,Connaught Place,IGI Airport,14.0,180.0,,no,,NO,,1105.7,32.2,NA,4.4,N/A
2025-10-08,17:26:25,UBR150334,Completed,CUST31414,Uber Auto,Janakpuri,Unknown,13.5,40.0,,Unknown,,No ,,302.7,8.4,4.4,4.3,UPI
2025-09-13,08:14:55,UBR113142,Completed,CUST30880,Uber Auto,Rohini,Hauz Khas,10.9,44.8,,No ,,NO,,318.6,14.5,5.0,5.0,UPI
19/03/2025,08:42:49,UBR169937,Completed,CUST57594,Uber Auto,,Aerocity,16.3,42.6,,NO,,NO,,186,5.3,4.7,3.5,UPI
2025-03-01,09:54:10,UBR140176,Completed,cust65694,Uber Go,Lajpat Nagar,New Delhi,15.8,,,no,,No,,287.8,10.1,3.7,5.0,UPI
2025-10-10,20:55:53,UBR119178,Completed,CUST58201 ,Uber Premier,MG Road,New Delhi,9.5,45.6,,no,,no,-,287.8,9.1,4.4,4.6,UPI
2025-06-26,12:07:57,UBR108240,Completed,CUST28864,N/A,Kaushambi,Gurugram,9.9,29.7,,No ,,no,,259.9,7.4,5.0,4.9,Credit Card
30/01/2025,17:11:04,UBR149537,Customer Cancelled,CUST59907,Uber Premier,Kashmere Gate,DLF Phase 1,12.5,56.9,Wrong pickup location ,No,,No ,,,9.9,,,upi
2025-02-12,07:41:03,UBR114354,Incomplete,CUST24007,Uber Premier,New Delhi Railway Station,Kashmere Gate,16.6,47.1,NA,No ,,Yes ,route issue,,,,5.0,Credit Card
06/09/2025,null,UBR112947,Cancelled,CUST73713,Uber Go,Noida Sector 18,Saket,12.4,N/A,null,no,,No ,,373.4,12.8,,,cash
2025-07-31,08:56:17,UBR900694,Completed,CUST58603,Uber Auto,Kaushambi,Vaishali,10.3,38.5,,no,,No ,,466.4,15.0,4.5,4.1,upi
2025-03-22,20:56:05,UBR189694,Completed,CUST54072,Bike,IGI Airport,Vasant Kunj,Unknown,60.0,,NO,,No ,,615.9,20.3,,4.5,credit card
2025-07-06,06:22:12,UBR180808,Completed,CUST20872,Bike,Cyber City,Lajpat Nagar,4.1,13.8,,No,,NO,NULL,null,4.3,Unknown,4.3,Cash
2025-04-17,17:00:48,UBR150563,Completed,CUST47420,Premier,IGI Airport,Dwarka,12.1,60.0,,no,,No ,,N/A,35.9,-,"""5.0""",UPI
2025/04/16,07:09:06,UBR176326,Completed,CUST66219,uber go,Hauz Khas,Karol Bagh,N/A,44.3,,No ,,NO,,346.0,11.9,4.3,4.6,UPI
"July 22, 2025",09:36:44,UBR157059,Completed,CUST45766,NA,NEW DELHI,Kashmere Gate,15.7,60.0,,no,,No ,,223.6,6.1,4.2,5 stars,Cash
12-31-2025,10:42 PM,UBR160052,Completed,CUST69747,Uber Auto,Vasant Kunj,New Delhi,6.6,Unknown,,NO,,No,,282.7,11.5,"""4.5567634278461915""",4.9,Cash
2025-03-28,01:01:02,UBR184620,Completed, CUST37270,Bike,Lajpat Nagar,Vasant Kunj,8.8,28.6,,No,,NO,,unknown,7.5,4.3,N/A,Wallet
"June 06, 2025",20:01:47,UBR143833,COMPLETED,CUST47498,Auto,Kaushambi,Indirapuram,13.3,41.0,,NO,,No,,185.6,6.6,4.7,5.0,Wallet
2025/10/11,08:57:04,UBR186009,Completed,CUST71640,Moto,Vasant Kunj,Faridabad,8.9,53.2,-,Unknown,,No,,"1,291",40.0,4.5,4.3,Debit Card
04-14-2025,08:54:20,UBR161637,CUSTOMER CANCELLED,CUST45543,Uber Premier,Ghaziabad,Cyber City,11.0,nan,Other,No ,,No,,627.5,,,N/A,debit card
2025-10-11,13:07:35,UBR115756,COMPLETED,CUST60331,Uber Auto,Gurugram,Hauz Khas,6.3,18.9,,No,,No ,,139.5,5.0,4.6,4.2,UPI
,08:10:34,UBR184417,Completed ,CUST63437,uber xl,Faridabad,MG Road,7.9,33.4,,No,,no,,295,12.0,5.0,4.3,Not Available
2025-08-31,12:57:11,UBR173364,Completed,CUST36581,uber premier,gurgaon,Karol Bagh,7.5,25.4,,No ,,No ,,385.5,12.9,NULL,4.7,Credit Card
2025-03-28,07:22:15,UBR102882,Driver Cancelled,CUST64246,uber go,Hauz Khas,Cyber City,14.0,54.0,,Yes,Customer asked to cancel,no,,383.5,,,,UPI
2025/01/13,12:37:33,UBR192189,Completed,CUST21888,bike,Connaught Place,IGI Airport,6.4,26.9,,NO,,No,,456.4,16.1,4.0,3.7,upi
null,07:45:15,UBR130794,Completed,CUST38663,Uber Premier,nan,Gurugram,10.0,39.1,,No,,no,,218.8,6.9,4.8,4.5,debit card
2025-06-07,09:10:10,UBR178658,COMPLETED,CUST64646 ,Uber Go,Delhi,Noida Sector 62,11.5,39.2,,No,,no,,472.3,16.0,4.5,4.4,Debit Card
2025-02-21,19:27:31,UBR106647,Completed,CUST38003,Auto,New Delhi Railway Station,Vaishali,8.5,31.1,,No,,No,,170.9,6.6,4.5,3.9,Cash
2025-07-20,20:30:46,UBR176046,Completed,CUST33703,Moto,New Delhi,IGI Airport,11.1,51.0,,no,,nan,,437.9,19.9,4.4,4.6,UPI
2025-10-27,07:24:12,UBR167635,Completed,CUST22040,moto,Noida Sector 18,Cyber City,null,43.9,,No,,no,N/A,297.7,Not Available,3.8,4.2,Wallet
03-Dec-2025,21:30:40,UBR153524,Driver Cancelled,CUST23132,Moto,DLF Phase 1,Ghaziabad,23.9,60.0,nan,Yes,,no,,10,,,,upi
09/12/2025,11:24 PM,UBR178585,Customer Cancelled,cust41442,Not Available,Delhi,Janakpuri,8.4,33.7,Other,no,,No ,,274.3,,,,CASH
31-May-2025,02:51:01,UBR125684,Driver Cancelled,CUST56107,Uber Go,nan,NA,6.6,N/A,,YES,Customer asked to cancel,No ,,277.5,9.8,,NA,CASH
2025-03-04,13:51:23,UBR159881,Customer Cancelled,CUST20807,Auto,Indirapuram,Faridabad,5.0,18.0,Wrong pickup location,No ,,No,,,3.7,,,NULL
2025-07-22,22:38:16,UBR137402,Completed,CUST46472,Uber Go,Gurugram,Aerocity,13.7,31.4,,No,,no,,130.8,3.9,5 stars,4.8,Unknown
2025-10-04,11:40 PM,UBR184528,Driver Cancelled,CUST58882,Uber XL,Dwarka,MG Road,5.8,29.7,,YES,Customer not reachable,NO,,400.4,,,,UPI
2025-11-06,09:10:20,UBR101657,completed,CUST67305,Uber Go,Hauz Khas,Rohini,3.1,24.8,,no,,No ,N/A,146.0,3.0,4.0,4.5,Cash
31/03/2025,19:15:25,UBR167666,Completed,CUST29808,Unknown,noida sector 62,Rohini,7.7,46.9,,NO,N/A,No ,,922.2,23.2,"""4.8574214838502""",4.7,Cash
2025/09/02,19:01:25,UBR160556,COMPLETED,CUST21381,Bike,Faridabad,Kaushambi,15.2,50.6,Not Available,No ,,no,,449.1,12.1,4.3,5.0,debit card
2025-11-30,02:22:20,UBR107764,Customer Cancelled,CUST65098,Bike,GHAZIABAD,Dwarka,5.3,15.8,Driver asked to cancel,No,N/A,No ,nan,,5.9,,,UPI
2025-09-24,18:37:42,UBR163403,Completed,CUST69504,bike,New Delhi Railway Station,Vasant Kunj,-,nan,,No,,No ,,202.4,NULL,4.2,5 stars,Cash
12-21-2025,04:39:29,UBR137971,Completed,CUST58570,Bike,Delhi,MG Road,10.5,29.2,NULL,No ,,No,,225.7,6.9,5.0,4.1,Credit Card
2025-06-19,1:49 AM,UBR105713,Completed,CUST38453,Uber XL,Lajpat Nagar,Aerocity,10.7,37.9,nan,No ,,No,null,161.9,6.6,4.1,4.8,UPI
2025-10-01,00:05:57,UBR160268,COMPLETED,cust46231,Uber Go,MG Road,Rohini,8.4,NA,,NO,-,No,,155.7,6.0,4.3,4.1,upi
2025-11-12,11:56:09,UBR101280,Incomplete,CUST41877,Bike,Noida Sector 18,Greater Kailash,4.3,22.5,,N/A,,yes,Route issue,,25.2,,5.0,UPI
2025-09-29,06:37:31,UBR110349,Completed,CUST40792,Uber XL,Noida Sector 62,Cyber City,7.4,29.2,,No,,No ,,20,11.6,4.1022794282514745 stars,4.1,Credit Card
2025-04-05,23:53:24,UBR110289,Completed,CUST53106,Uber XL,Kashmere Gate,Janakpuri,null,24.3,,-,,no,,-275.0,15.0,Unknown,"""5.0""",debit card
2025-10-12,02:46:58,UBR185928,Incomplete,CUST49529,Uber Go,IGI Airport,Vasant Kunj,N/A,21.7,,NO,,Yes ,Customer emergency,,,,,NULL
2025-09-16,14:24:59,UBR192409,Completed,CUST58186,Uber Go,Rohini,,5.3,null,,No ,,No,,206.2,9.1,4.3,5 stars,Credit Card
2025-11-13,14:45:58,UBR199382,Completed,,Uber Premier,Noida Sector 62,Saket,6.7,nan,,NO,,NO,,447.1,17.8,4.9,5.0,Cash
2025-07-09,20:34:28,UBR172016,Completed,CUST26501,Uber Go,Noida Sector 62,Kaushambi,10.3,40.3,,No ,,No ,,274.1,8.0,4.2,4.8,Unknown
2025-03-12,18:22:34,UBR149454,Completed,CUST71031,Bike,Gurugram,Ghaziabad,13.0,52.0,,No ,,no,,316.4,11.3,4.2,4.1,cash
"September 16, 2025",09:45:55,UBR128853,Driver Cancelled,CUST55042,Uber Go,Noida Sector 62,nan,N/A,57.5,,Yes,Customer asked to cancel,No ,,unknown,,,NA,null
2025-10-24,09:41:11,UBR191095,Completed,CUST56111,Uber Auto,Hauz Khas,Indirapuram,8.4,29.9,,no,,nan,,134.6,2.6,10.0,4.2,Debit Card
2025-01-13,12:47 PM,UBR144229,COMPLETED,CUST26658,Bike,-,NA,120.0,19.5,,no,,NO,,119.0,N/A,Not Available,4.7,Cash
2025-09-25,20:17:18,UBR162427,Incomplete ,CUST69864,Auto,IGI Airport,Delhi,14.8,59.1,,No ,,Yes,Trip interrupted,670.8,,,,UPI
2025-08-19,06:17:15,UBR179178,Completed,,Uber Go,DLF Phase 1,Delhi,4.0,17.2,,No,N/A,no,,372.7,10.5,4.6,5.0,CASH
2025-03-14,23:27:56,UBR126252,Not Available,CUST62393,uber go,NA,Noida Sector 62,10.0,28.7,,no,,NO,,134.2,nan,N/A,4.241792515212826 stars,UPI
2025-04-14,23:03:56,UBR163583,Completed,CUST54695,Uber Auto,Gurugram,Connaught Place,13.0,35.9,,NO,,No,,390.1,-,4.5,4.5,-
27/12/2025,16:54:33,UBR176690,Customer Cancelled,CUST69280,Bike,Cyber City,Dwarka,10.3,42.5,driver not moving,No,,NO,,,unknown,null,,UPI
,08:53:22,UBR158059,Completed,cust42025,uber premier,Cyber City,Lajpat Nagar,12.0,54.6,,No ,,No ,,241.4,6.0,NULL,4.4,UPI
2025-09-25,10:17:43,UBR178749,Driver Cancelled,cust36801,Uber Premier,Connaught Place,Delhi,11.9,37.8,Not Available,YES,Vehicle issue,No,,155.8,,,,UPI
08-14-2025,08:35:49,UBR139125,Completed,-,Uber Go,MG Road,IGI Airport,13.2,42.5,,no,,no,,432.5,21.9,3.8,3.8,UPI
,12:44:12,UBR167917,Customer Cancelled,CUST66674,Uber Go,Greater Kailash,Ghaziabad,8.4,32.0,Change of plans,No ,,no,,167.8,null,,,Debit Card
2025-03-17,07:29:43,UBR150523,Completed,CUST58926,UberXL,Greater Kailash,Hauz Khas,17.2,55.9,,No,,NA,,550.4,12.3,4.0,4.6,Wallet
2025-11-06,00:21:51,UBR122039,Customer Cancelled,CUST61564,Premier,IGI Airport,Cyber City,5.5,19.5,Wrong pickup location,No ,,no,,395.0,,,,UPI
2025-10-30,07:46:22,UBR146047,completed,CUST47464,Uber Premier,New Delhi,Saket,12.5,47.6,,No ,,No ,,337.2,200.0,5.0,4.2,Debit Card
2025-11-06,21:14:37,UBR128221,Incomplete,CUST43079,Uber Go,null,IGI Airport,13.2,60.0,N/A,No,,-,NA,,,,,upi
11-05-2025,21:19:53,,Completed,CUST22055,Uber GO,Faridabad,Cyber City,17.7,Not Available,,No ,,No ,,340.8,7.9,4.3,4.6,Cash
2025-03-13,16:37:01,UBR156051,Completed,null,Uber Go,New Delhi Railway Station,Noida Sector 18,10.7,21.1,,No ,,No ,,186.9,6.8,"""3.9089336661132488""",4.6,NULL
2025-11-16,00:35:52,UBR113879,Customer Cancelled,CUST63427,Moto,Greater Kailash,Rohini,5.6,25.2,Driver is too far,,,No,N/A,348.6,Unknown,,,UPI
2025-03-16,09:42:03,UBR167196,COMPLETED,CUST69320,bike,N/A,Greater Kailash,Not Available,60.0,,NO,,No ,,973.3,28.2,4.8,null,Cash
2025-03-24,20:01:47,UBR110278,COMPLETED,CUST42007,Uber Auto,Aerocity,IGI Airport,10.4,58.3,,no,,no,,557.0,24.4,N/A,4.8,Debit Card
2025-02-12,23:54:32,UBR117979,Completed,CUST31981,UberGo,Greater Kailash,Indirapuram,7.0,23.2,,no,,NO,,262.7,9.8,4.8,4.4,UPI
2025-09-12,09:19:29,UBR131227,-,,Uber Premier,Kashmere Gate,Karol Bagh,9.8,41.6,,NO,,YES,Customer emergency,,,4.3,4.0,UPI
09-29-2025,18:28:54,UBR183441,Completed,CUST24638,Moto,Indirapuram,Not Available,12.4,60.0,,NO,,no,,495.8,15.1,4.1,4.4,upi
2025-12-22,01:36:34, UBR155083,Incomplete,CUST68515,Uber XL,Hauz Khas,Connaught Place,null,18.9,,No ,,yes,,108.1,4.4,,,CASH
,16:07:50,UBR175771,COMPLETED,CUST49516,UberXL,Hauz Khas,Dwarka,3.7,9.4,,No,,No,,82.7,4.3,3.9,4.8,Wallet
2025-11-09,03:48:38,UBR102153,Incomplete,CUST69157,moto,-,Greater Kailash,2.0,6.3,,No ,NULL,Yes,Driver emergency,184.7,7.6,N/A,,cash
N/A,19:04:07,UBR167452,Customer Cancelled,CUST37115,Uber Go,Not Available,New Delhi Railway Station,7.4,29.4,Change of plans,No ,,No ,,642.7,,,,Wallet
2025-10-26,22:59:32,UBR900915,Incomplete,CUST37951,uber go,Kaushambi,Rajouri Garden,Not Available,18.8,,no,,Yes,Driver emergency,,7.3,,,Cash
07-Jul-2025,14:34:25,UBR136961,Completed,CUST30641,Uber Auto,Lajpat Nagar,Vaishali,1.4,5.0,,NO,,No,,133.6,4.8,,4.6,UPI
2025-09-04,11:05:19,UBR136687,Completed,CUST41149,Uber Premier,Delhi,New Delhi,9.6,44.4,,no,,NO,,582.1,22.8,4.6,5.0,UPI
2025-10-29,00:40:17,UBR152243,Customer Cancelled,CUST32897,Bike,Greater Kailash,Vaishali,9.7,Unknown,Wrong pickup location,No,,no,N/A,,12.17999932122735,,,Credit Card
2025-07-09,21:27:01,UBR175929,Cancelled,CUST25962,Uber Auto,Cyber City,null,5.6,24.5,,YES,Customer not reachable,No ,Unknown,162.8,nan,,,Debit Card
2025/08/13,00:18:10,UBR153161,Completed,nan,Uber Go,Faridabad,Vaishali,10.0,21.9,,NO,,no,,292.4,9.2,-1.0,5.0,CreditCard
2025-12-14,23:56:38,UBR116105,customer cancelled,CUST48333,Uber Auto,Vaishali,New Delhi Railway Station,Unknown,26.3,-,No ,,No ,,150.9,,,,UPI
2025-07-04,8:43 PM,UBR152397,Customer Cancelled,CUST41359,Uber Go,Vaishali,Faridabad,14.3,30.0,,No ,,no,,,3.4,,,Cash
2025-12-20,10:15:32,UBR108928,Completed,CUST50207,Uber Premier,Dwarka,Indirapuram,14.9,nan,,no,,NO,,325.4,14.8,"""4.580337728913394""",4.6,debit card
2025-12-04,20:09:12,UBR171410,Completed,CUST51409,Uber Go,IGI Airport,Noida Sector 62,12.4,45.6,,NO,,no,,612.2,20.6,3.5,4.3,Cash
2025-12-28,02:36:39,UBR137798,CUSTOMER CANCELLED,CUST31715,Uber Auto,Saket,Delhi,8.1,21.2,,no,,No ,,,,,,Debit Card
2025-05-24,15:31:20,UBR136388,Completed,CUST44495,Auto,Noida Sector 18,Delhi,NULL,15.7,,NO,,no,,499.6,16.2,null,"""4.396575156421297""",UPI
2025-05-07,01:13:25,UBR160002,completed,CUST43049,Uber Go,Rajouri Garden,Lajpat Nagar,10.2,39.9,,NO,N/A,NO,,434.5,14.8,4.0,4.7,Debit Card
01-03-2025,10:01 AM,UBR195412,NULL,CUST36440,Uber Go,Gurugram,MG Road,11.7,60.0,,YES,,no,,,,,,UPI
2025-05-23,05:34:46,UBR112561,Completed,CUST59201,Bike,Hauz Khas,Ghaziabad,10.3,34.5,null,no,,NO,,217.0,7.9,3.8,4.6,Wallet
2025-05-14,9:39 PM,UBR175273,Completed,nan,Uber Go,Delhi,New Delhi Railway Station,8.5,45.1,,No,,No,,138.6,3.3,4.5,4.0,UPI
2025-07-14,7:23 PM,UBR187950,Completed,CUST47967,Uber GO,Faridabad,Noida Sector 62,9.3,55.8,,no,,no,,788.9,nan,4.4,-,NA
2025-03-13,09:11:04,UBR145723,completed,CUST26652,Uber Go,Janakpuri,DLF Phase 1,13.0,41.9,,N/A,,No,,148.0,unknown,nan,,Wallet
2025-03-15,18:42:13,UBR187669,Completed,CUST52112,Uber Premier,New Delhi Railway Station,Rajouri Garden,15.2,59.7,NA,No,,no,,232.4,6.4,5.0,4.7,Cash
2025-10-14,14:56:53,UBR111286,completed,CUST39535,uber xl,Indirapuram,Kaushambi,9.9,33.6,,NO,NA,No ,,225.7,11.3,NULL,4.6,
2025-11-25,17:39:32,UBR159235,Completed,CUST53897,Bike,Connaught Place,Kashmere Gate,16.2,52.7,,no,,NO,,188.6,7.1,3.9,3.7,N/A
2025-02-24,22:06:02,UBR162796,Completed,CUST28281,UberXL,Ghaziabad,Cyber City,7.2,13.6,,no,,No,N/A,60.0,1.5620910997243498,5.0,5.0,cash
2025-05-04,17:03:57,UBR111619,Customer Cancelled,CUST24115,uber premier,Noida Sector 18,New Delhi,6.1,33.4,Driver not moving ,NO,,No ,null,,,,,Unknown
15/07/2025,10:57:34,UBR116369,Completed,CUST23073,Uber Go,Gurugram,Saket,14.2,60.0,,no,,no,,287.6,17.4,4.6,3.915619950026942 stars,-
02-02-2025,18:11:53,UBR159818,Cancelled,CUST41836,Moto,Gurugram,Lajpat Nagar,12.0,,CHANGE OF PLANS,NO,,no,,524.5,unknown,,,Wallet
2025-07-06,00:46:12,UBR108678,Completed,CUST42502,uber auto,Gurgaon,Noida Sector 62,9.5,22.1,,No ,,NO,,158.6,8.0,4.1,4.6,Cash
2025-02-25,20:35:45,UBR171236,Customer Cancelled,CUST36808,Moto,Vasant Kunj,Connaught Place,15.3,43.9,Other,No,,no,,484.3,15.7,,,wallet
03/09/2025,19:37:58,UBR126738,Customer Cancelled,CUST54955,Uber Go,Aerocity,Gurugram,12.5,55.3,Wait time too long,NO,,no,,,,,,-
2025-01-26,03:59:08,UBR148150,Completed,CUST57568,null,Hauz Khas,Vasant Kunj,8.9,25.6,,Unknown,,no,,,7.0,4.0,"""4.365966543963488""",Not Available
2025-11-11,13:51:57,UBR127059,Completed,CUST25257,Uber Auto,Greater Kailash,Delhi,9.9,40.8,,no,,no,,354.6,13.8,NULL,"""4.491511760655362""",Credit Card
01-27-2025,13:34:36,UBR196929,Completed,CUST38305,Uber Auto,DLF Phase 1,Karol Bagh,7.7,27.1,,NO,,No ,,224.6,5.2,3.8,4.5,Cash
2025-01-24,21:17:16,UBR110920,Completed,CUST23572,Uber Auto,New Delhi,Indirapuram,10.8,35.7,,No ,,NO,,501.7,20.8,4.3,,NULL
"September 30, 2025",09:02:56,UBR127448,Completed,CUST32660,Uber Go,Dwarka,Hauz Khas,11.5,52.5,,No ,N/A,-,,263.0,6.7,4.8,4.7,Cash
"November 18, 2025",18:55:03,UBR194010,Customer Cancelled,CUST66785,Uber Go,Lajpat Nagar,Janakpuri,16.8,60.0,Driver is too far,No ,,No,,500.8,24.0,,,Credit Card
2025-06-19,17:21:37,UBR170383,Customer Cancelled,CUST29909,Moto,Anand Vihar,Cyber City,14.0,57.1,N/A,NO,,No ,,71.6,3.1,,,Not Available
2025-12-24,01:46:28,UBR127426,completed, CUST39322,uber premier,Indirapuram,Janakpuri,5.8,18.4,NA,No ,,No,,86.5,4.8,4.5,-,null
2025/03/21,04:04:52,UBR190175,INCOMPLETE,CUST63680,uber premier,Connaught Place,Indirapuram,7.3,32.5,,No ,,Yes ,Customer emergency,N/A,13.5,,,Wallet
14/07/2025,08:38:17,UBR900906,completed,CUST24408,Auto,gurgaon,Noida Sector 62,15.5,59.9,,No ,,NO,,482.4,16.6,4.5,4.4,UPI
2025-04-18,22:48:04,UBR191310,COMPLETED,CUST49098,Uber Premier,Lajpat Nagar,Rohini,9.7,25.7,,Not Available,,No ,null,125.7,3.9,NULL,4.9,UPI
05-Jul-2025,07:46:21,UBR138627,Customer Cancelled,CUST25522,Uber Auto,Vaishali,DLF Phase 1,13.9,60.0,change of plans,no,,NO,,447,12.8,,,N/A
2025-02-04,01:23:19,UBR100010,Customer Cancelled,CUST37598,Moto,DLF Phase 1,Unknown,6.6,24.0,Driver is too far,No,,No,,,9.6,Not Available,,N/A
2025-08-09,11:16:51,UBR171867,completed,CUST26791 ,Uber Go,Cyber City,Kaushambi,4.0,18.6,,NO,N/A,No ,,514.8,23.8,N/A,3.8,UPI
2025/09/20,9:41 AM,UBR194617,NULL,N/A,moto,Indirapuram,Karol Bagh,14.9,60.0,,NO,,No ,,315.8,10.0,4.6,4.5,Cash
2025-11-01,14:37:49,UBR119583,Completed,CUST64169,Uber Auto,Hauz Khas,Aerocity,6.2,35.0,null,NO,,No ,,574.5,unknown,4.6,4.8,debit card
2025-01-07,18:12:39,UBR180979,Incomplete,CUST39528,uber auto,Cyber City,Aerocity,14.7,57.7,null,NO,,Yes,Trip interrupted,,9.9,null,,UPI
2025-06-15,18:52:26,UBR165724,Completed ,CUST62884,Uber Go,Hauz Khas,Greater Kailash,6.7,33.0,,No,,no,,317.0,10.9,5 stars,5 stars,upi
2025-11-27,09:56:20,UBR144392,Completed,CUST48541,N/A,Saket,NULL,N/A,60.0,,NO,,no,,602.3,19.1,5.0,4.1,NA
2025-07-11,01:30:15,UBR196203,completed,CUST41957,Premier,Vaishali,Karol Bagh,14.1,42.8,,no,,No ,,206.3,7.5,4.6,5.0,CASH
2025-01-30,13:54:05,UBR167733,COMPLETED,CUST58472,Uber XL,Greater Kailash,Dwarka,9.9,nan,NULL,NO,,No ,,227.1,9.0,4.4,Not Available,Cash
08/08/2025,21:50:53,UBR187102,Completed,CUST50759,UberAuto,Vaishali,Aerocity,11.3,37.1,,No ,,No,,133.6,3.9,4.9,NULL,cash
08-14-2025,11:08 PM,UBR122366,Completed,CUST27475,Uber GO,Lajpat Nagar,DLF Phase 1,6.5,24.2,nan,no,,No,,428.1,19.6,5.0,4.7,Not Available
2025-08-04,3:58 PM,UBR100270,Completed,,uber xl,Rajouri Garden,Janakpuri,12.2,40.0,,NO,N/A,No,,unknown,9.1,4.4,"""4.683684454631426""",Wallet
2025-05-30,10:35:46,UBR168087,Customer Cancelled,CUST42802,Uber Premier,DLF Phase 1,Rohini,11.1,34.1,Driver asked to cancel,No ,Unknown,No ,NA,323.5,7.4,,,UPI
2025-08-26,8:39 PM,UBR176677,Completed,CUST43453,Uber Auto,Delhi,Indirapuram,13.6,60.0,,No,,no,,803.3,20.0,4.7,4.4,Unknown
2025-03-06,11:38:21,UBR900796,Completed,CUST25179,Uber Auto,Indirapuram,Karol Bagh,3.7,11.3,Unknown,No,,No ,NULL,92.9,3.3827965100264885,"""5.0""",4.7,debit card
2025-04-21,4:03 PM,UBR131598,Customer Cancelled,,Moto,NOIDA Sector 18,Indirapuram,12.2,45.2,Wrong pickup location,No ,,NO,,280.8,7.3,nan,,cash
NA,21:35:44,UBR181819,COMPLETED,CUST55135,Uber Auto,Kashmere Gate,Greater Kailash,13.1,39.1,,no,N/A,no,,146.9,5.6,5.0,NULL,UPI
2025-08-24,10:11:38,UBR151430,COMPLETED,CUST72841,Moto,New Delhi,Greater Kailash,9.7,52.0,,No ,,No ,,481.9,13.4,4.2,3.5,Cash
2025-07-03,1:35 PM,UBR194642,Driver Cancelled,CUST52369,uber go,NULL,Karol Bagh,8.4,29.4,,yes,Customer asked to cancel,No,,288.4,,,,Debit Card
2025/12/13,00:35:28,UBR137685,Completed,CUST66312 ,Go,Hauz Khas,Dwarka,10.5,47.0,,No ,,No,,606.9,21.5,nan,4.8,UPI
,04:52:51,UBR128207,completed,CUST58181,UberAuto,DLF Phase 1,Vasant Kunj,1.0,7.1,,No,,No,,NULL,9.2,4.7,4.5,Cash
2025-05-20,20:51:15,UBR157146,Completed,CUST74953,Uber Go,Kashmere Gate,Greater Kailash,16.4,60.0,,-,,no,,121,unknown,4.1,4.1,UPI
09-11-2025,9:33 PM,UBR133207,Completed,CUST59029,UberXL,New Delhi Railway Station,IGI Airport,nan,53.8,,no,,No,,840.7,26.4,4.8,4.8,Wallet
2025-09-22,2:45 AM,UBR120066,Completed,CUST43920,Uber Auto,Dwarka,Faridabad,7.0,26.9,,No ,,NO,,452.6,15.9,4.9,N/A,credit card
2025-05-16,02:53:44,UBR160898,Completed,CUST30299,Uber Premier,Rohini,New Delhi Railway Station,7.1,23.3,,No,NA,No,,570.4,22.9,5.0,4.3,wallet
24/10/2025,5:08 AM,UBR145778,Cancelled,CUST45311,Uber Go,Anand Vihar,NEW DELHI,N/A,29.5,,No ,,No,,94.7,4.0,,,-
2025-10-09,18:57:57,UBR101058,Completed,CUST71957 ,Uber Go,Anand Vihar,Greater Kailash,13.4,60.0,,No ,,NO,,535.9,17.1,4.5,4.8,upi
2025-01-17,20:58:10,UBR134732,Completed,CUST56096,Uber Auto,Noida Sector 18,Delhi,9.9,41.4,,No ,,No,,442.6,15.2,3.9,5.0,credit card
2025-06-14,07:16:15,UBR175785,Completed ,CUST46278,moto,Saket,Noida Sector 62,11.1,36.4,,No ,,No ,,null,5.8,4.9,4.3,-
2025-02-10,15:42:45,UBR144200,Completed,CUST34950,Bike,Noida Sector 18,MG Road,10.0,22.6,,,,No,,NULL,7.5,4.2,4.7,upi
2025-03-31,,UBR177613,Completed,CUST46157,Moto,Aerocity,Connaught Place,16.0,45.4,,NO,,No ,,309.5,8.0,4.5,4.5,Credit Card
2025-05-29,19:42:52,UBR146382,Completed,cust22976,,Greater Kailash,Delhi,13.4,43.9,,No,-,No ,,287.9,11.5,4.4,5.0,UPI
01-May-2025,07:49:35,UBR102576,Customer Cancelled,CUST24841,Moto,Kashmere Gate,Lajpat Nagar,15.9,NULL,Driver not moving,No,,no,,,16.3,,Not Available,Wallet
2025-02-12,,UBR10839,COMPLETED,CUST57328,Bike,Indirapuram,Noida Sector 62,8.8,20.9,,NO,,No ,,297.9,9.3,3.5,5.0,CASH
2025-01-21,08:16:34,UBR126725,Completed,CUST43767,Uber Auto,Faridabad,New Delhi Railway Station,11.0,52.7,,NO,,No,,356.6,10.0,4.5,4.5,wallet
05-Aug-2025,10:42 PM,UBR104928,Completed,CUST28978,Uber Premier,Rajouri Gdn,Noida Sector 18,6.9,NULL,,No,,NO,,337,16.6,4.7,5.0,Cash
2025-07-29,09:13:32,UBR125506,Completed,CUST49032,Uber Auto,Janakpuri,Vaishali,14.8,60.0,,No ,,No ,,251.8,10.1,N/A,5.0,upi
2025-03-06,11:29 AM,UBR135797,Incomplete,cust74471,Uber Go,Anand Vihar,Cyber City,9.0,-,N/A,No ,,Yes,Other,NULL,,,,wallet
2025-07-10,17:05:01,UBR199866,Driver Cancelled,CUST34301,Uber XL,Aerocity,Rohini,120.0,33.8,,Yes ,Vehicle issue,no,,268.9,,,,Credit Card
